Year,Day,Hour,Minute,Total_IMF,BZ(GSM),Velocity,Proton_density,Proton_temperature,Flow_pressure,Ae_index,SYM_H,days
2001,99,1,9,12.97,2.45,733.8,4.41,151073.0,4.75,282,-47,99.04791666666668
2001,99,1,10,12.97,3.62,732.0,4.62,154442.0,4.95,297,-46,99.04861111111111
2001,99,1,11,13.0,3.54,735.1,4.57,146218.0,4.94,311,-47,99.04930555555556
2001,99,1,12,12.98,3.17,736.0,4.65,152940.0,5.04,332,-47,99.05
2001,99,1,13,12.85,3.27,733.5,5.0,188083.0,5.38,329,-46,99.05069444444445
2001,99,1,14,12.85,4.45,734.4,4.55,200867.0,4.91,312,-46,99.0513888888889
2001,99,1,15,12.92,4.67,735.1,4.34,216301.0,4.69,312,-46,99.05208333333334
2001,99,1,16,12.84,4.78,733.8,4.55,213599.0,4.9,335,-47,99.05277777777778
2001,99,1,17,12.76,4.79,732.9,4.66,212298.0,5.01,348,-47,99.05347222222224
2001,99,1,18,12.79,4.82,725.5,4.72,248466.0,4.97,363,-46,99.05416666666667
2001,99,1,19,12.79,4.99,725.5,4.75,243494.0,5.0,370,-46,99.05486111111112
2001,99,1,20,12.72,5.11,727.2,4.73,237306.0,5.0,352,-45,99.05555555555556
2001,99,1,21,12.75,5.76,729.7,4.69,228158.0,4.99,338,-45,99.05625
2001,99,1,22,12.74,5.76,729.0,4.6,214609.0,4.89,336,-46,99.05694444444444
2001,99,1,23,12.72,5.82,728.3,4.51,222054.0,4.78,346,-46,99.05763888888887
2001,99,1,24,12.69,5.89,727.3,4.62,213408.0,4.89,345,-46,99.05833333333334
2001,99,1,25,12.61,5.84,729.1,4.71,205085.0,5.01,357,-45,99.0590277777778
2001,99,1,26,12.49,4.79,725.7,4.7,242735.0,4.95,346,-45,99.05972222222222
2001,99,1,27,12.6,5.22,728.8,4.76,233328.0,5.06,345,-46,99.06041666666668
2001,99,1,28,12.56,5.46,728.4,4.72,225894.0,5.01,350,-46,99.06111111111112
2001,99,1,29,12.42,4.24,726.9,4.56,216707.0,4.82,366,-46,99.06180555555557
2001,99,1,30,12.2,2.62,720.4,4.94,266429.0,5.13,380,-46,99.0625
2001,99,1,31,12.11,2.63,719.3,5.08,283558.0,5.26,383,-45,99.06319444444443
2001,99,1,32,12.2,3.26,717.2,5.02,296025.0,5.16,379,-46,99.0638888888889
2001,99,1,33,12.14,3.18,719.0,5.15,290178.0,5.32,392,-46,99.06458333333332
2001,99,1,34,12.17,3.41,720.5,4.9,246663.0,5.09,395,-45,99.06527777777778
2001,99,1,35,12.05,4.13,720.5,4.9,246314.0,5.09,370,-45,99.06597222222224
2001,99,1,36,12.2,4.55,722.6,4.48,233071.0,4.68,350,-44,99.06666666666668
2001,99,1,37,12.03,5.31,722.5,4.49,233349.0,4.69,348,-43,99.06736111111113
2001,99,1,38,11.66,6.5,712.6,5.25,265914.0,5.33,344,-42,99.06805555555556
2001,99,1,39,11.68,5.24,712.7,5.48,282880.0,5.57,357,-42,99.06875
2001,99,1,40,11.81,3.89,715.8,5.33,281117.0,5.46,377,-42,99.06944444444444
2001,99,1,41,12.01,1.28,720.5,4.06,255207.0,4.22,375,-42,99.07013888888888
2001,99,1,42,12.1,3.23,723.2,4.45,282969.0,4.65,349,-43,99.07083333333334
2001,99,1,43,12.14,2.76,727.9,3.9,205388.0,4.13,322,-45,99.0715277777778
2001,99,1,44,12.1,2.1,729.4,4.13,202624.0,4.39,324,-46,99.07222222222222
2001,99,1,45,12.11,1.64,728.5,4.2,213093.0,4.46,319,-47,99.07291666666669
2001,99,1,46,12.24,3.88,727.1,4.02,235312.0,4.25,305,-45,99.07361111111112
2001,99,1,47,12.29,3.38,730.1,3.87,240842.0,4.13,286,-45,99.07430555555555
2001,99,1,48,11.83,4.26,721.7,4.47,255226.0,4.66,275,-44,99.075
2001,99,1,49,11.61,5.32,715.7,4.89,259980.0,5.01,265,-44,99.07569444444444
2001,99,1,50,11.58,5.26,707.2,5.42,313005.0,5.42,271,-45,99.0763888888889
2001,99,1,51,11.62,5.42,708.0,5.15,284733.0,5.16,279,-45,99.07708333333332
2001,99,1,52,11.86,5.49,716.1,4.31,276230.0,4.42,273,-44,99.07777777777778
2001,99,1,53,11.44,4.01,717.4,5.09,284500.0,5.24,257,-43,99.07847222222225
2001,99,1,54,11.56,3.6,716.5,5.17,299245.0,5.31,252,-42,99.07916666666668
2001,99,1,55,11.96,3.72,727.9,4.36,232140.0,4.62,256,-42,99.07986111111111
2001,99,1,56,11.84,3.55,729.6,4.23,221778.0,4.5,268,-42,99.08055555555556
2001,99,1,57,11.88,3.37,728.0,4.21,212425.0,4.46,261,-43,99.08125
2001,99,1,58,11.75,3.06,729.0,4.37,229967.0,4.64,253,-43,99.08194444444445
2001,99,1,59,11.57,3.15,726.0,4.27,226144.0,4.5,248,-44,99.0826388888889
2001,99,2,0,11.69,2.62,727.6,4.47,213920.0,4.73,231,-43,99.08333333333331
2001,99,2,1,11.67,3.16,727.5,4.22,214401.0,4.47,204,-44,99.08402777777778
2001,99,2,2,11.77,3.08,725.9,3.98,227938.0,4.19,197,-44,99.0847222222222
2001,99,2,3,11.74,2.89,725.8,3.97,228432.0,4.18,202,-45,99.08541666666666
2001,99,2,4,11.79,2.96,720.1,3.91,205677.0,4.06,193,-45,99.08611111111112
2001,99,2,5,11.75,3.33,722.7,3.95,202123.0,4.13,194,-45,99.08680555555556
2001,99,2,6,11.66,3.37,720.7,4.05,204432.0,4.21,191,-43,99.0875
2001,99,2,7,11.65,3.12,720.2,4.06,203639.0,4.21,164,-43,99.08819444444444
2001,99,2,8,11.61,3.26,721.2,4.0,187437.0,4.16,159,-43,99.08888888888887
2001,99,2,9,11.58,3.79,722.2,3.85,185882.0,4.02,170,-43,99.08958333333332
2001,99,2,10,11.54,3.93,721.5,4.19,218892.0,4.36,187,-43,99.09027777777776
2001,99,2,11,11.66,3.85,722.5,4.11,192199.0,4.29,198,-44,99.09097222222222
2001,99,2,12,11.57,4.04,722.8,4.02,172532.0,4.2,203,-43,99.09166666666668
2001,99,2,13,11.6,3.81,715.7,3.75,202746.0,3.84,186,-42,99.0923611111111
2001,99,2,14,11.75,3.51,722.3,3.77,197807.0,3.93,169,-43,99.09305555555557
2001,99,2,15,11.87,3.57,710.8,3.68,220070.0,3.72,162,-43,99.09375
2001,99,2,16,11.55,3.46,710.8,3.68,220070.0,3.72,173,-44,99.09444444444443
2001,99,2,17,11.34,2.92,707.1,3.87,225133.0,3.87,186,-45,99.09513888888888
2001,99,2,18,11.31,2.2,706.7,3.85,234551.0,3.85,192,-45,99.09583333333332
2001,99,2,19,11.38,2.36,706.1,3.73,263934.0,3.72,178,-45,99.09652777777778
2001,99,2,20,11.59,2.55,,,,,171,-45,99.0972222222222
2001,99,2,21,11.54,3.06,707.5,3.27,192132.0,3.27,173,-45,99.09791666666666
2001,99,2,22,11.48,3.56,711.3,3.32,206735.0,3.36,190,-44,99.09861111111113
2001,99,2,23,11.55,3.41,715.8,3.33,196688.0,3.41,207,-44,99.09930555555556
2001,99,2,24,11.53,3.09,711.6,3.04,176052.0,3.08,194,-44,99.1
2001,99,2,25,11.58,3.65,714.9,3.09,181549.0,3.16,162,-44,99.10069444444444
2001,99,2,26,11.57,2.5,721.6,3.22,172377.0,3.35,151,-44,99.10138888888888
2001,99,2,27,11.57,2.99,716.0,3.06,164926.0,3.14,149,-44,99.10208333333333
2001,99,2,28,11.52,3.47,717.7,2.87,169232.0,2.96,157,-44,99.10277777777776
2001,99,2,29,11.48,3.78,712.9,2.89,175689.0,2.94,163,-44,99.10347222222222
2001,99,2,30,11.54,3.13,716.6,3.19,181359.0,3.28,163,-44,99.10416666666666
2001,99,2,31,11.55,2.83,715.7,2.86,159995.0,2.93,160,-44,99.1048611111111
2001,99,2,32,11.41,3.06,716.2,2.92,151258.0,3.0,160,-44,99.10555555555555
2001,99,2,33,11.36,2.61,714.2,2.96,154619.0,3.02,159,-45,99.10625
2001,99,2,34,11.33,1.73,706.2,3.7,196930.0,3.69,150,-45,99.10694444444444
2001,99,2,35,11.52,1.54,713.1,3.09,113791.0,3.14,144,-45,99.10763888888889
2001,99,2,36,11.48,1.97,717.7,2.79,109263.0,2.87,138,-45,99.10833333333332
2001,99,2,37,11.42,2.39,713.8,3.02,131679.0,3.08,142,-45,99.10902777777775
2001,99,2,38,11.53,1.9,714.9,3.09,108564.0,3.16,144,-44,99.10972222222222
2001,99,2,39,11.36,2.43,710.6,3.05,108564.0,3.08,145,-44,99.11041666666668
2001,99,2,40,11.57,2.67,708.6,3.18,,3.19,140,-44,99.1111111111111
2001,99,2,41,11.58,2.8,714.8,2.75,132244.0,2.81,144,-44,99.11180555555556
2001,99,2,42,11.51,2.93,719.1,2.78,133336.0,2.88,150,-43,99.1125
2001,99,2,43,11.43,2.98,720.9,2.58,129690.0,2.68,149,-43,99.11319444444445
2001,99,2,44,11.49,2.61,718.2,3.21,149301.0,3.31,152,-43,99.11388888888888
2001,99,2,45,11.48,4.02,718.2,3.21,149301.0,3.31,149,-43,99.11458333333331
2001,99,2,46,11.18,4.58,708.9,3.45,147670.0,3.47,145,-43,99.11527777777778
2001,99,2,47,10.96,3.33,708.1,3.36,142429.0,3.37,142,-42,99.1159722222222
2001,99,2,48,10.97,2.89,707.3,3.28,155772.0,3.28,138,-42,99.11666666666666
2001,99,2,49,10.95,3.05,706.8,3.18,158473.0,3.18,142,-41,99.11736111111112
2001,99,2,50,11.07,3.75,707.1,3.05,152128.0,3.05,137,-41,99.11805555555556
2001,99,2,51,10.99,4.08,710.9,3.02,123023.0,3.05,126,-41,99.11875
2001,99,2,52,10.79,3.2,709.0,3.15,131972.0,3.17,120,-41,99.11944444444444
2001,99,2,53,10.73,2.58,706.1,3.4,154231.0,3.39,128,-41,99.12013888888887
2001,99,2,54,10.68,1.08,700.7,3.27,184723.0,3.21,121,-41,99.12083333333332
2001,99,2,55,10.73,-0.15,702.1,3.24,132281.0,3.19,114,-41,99.12152777777776
2001,99,2,56,10.72,1.34,704.1,3.27,120368.0,3.24,112,-42,99.12222222222222
2001,99,2,57,10.87,1.36,707.4,3.09,109812.0,3.09,116,-43,99.12291666666668
2001,99,2,58,10.89,3.48,709.6,3.21,96926.0,3.23,122,-43,99.1236111111111
2001,99,2,59,10.92,3.21,712.6,3.0,128210.0,3.05,124,-42,99.12430555555557
2001,99,3,0,10.88,3.64,713.1,3.1,98933.0,3.15,125,-42,99.125
2001,99,3,1,10.86,4.19,714.9,3.23,90634.0,3.3,124,-42,99.12569444444443
2001,99,3,2,10.76,3.23,713.5,3.32,76690.0,3.38,134,-42,99.12638888888888
2001,99,3,3,10.74,2.47,703.4,2.68,115774.0,2.65,127,-42,99.12708333333332
2001,99,3,4,11.04,1.9,703.4,2.68,115774.0,2.65,126,-42,99.12777777777778
2001,99,3,5,11.1,2.14,703.1,3.5,72505.0,3.46,121,-42,99.12847222222224
2001,99,3,6,11.01,2.46,703.1,3.5,72505.0,3.46,116,-42,99.12916666666666
2001,99,3,7,11.03,2.42,702.5,3.04,107045.0,3.0,116,-42,99.12986111111113
2001,99,3,8,10.96,2.69,706.8,3.27,78851.0,3.27,118,-42,99.13055555555556
2001,99,3,9,11.07,3.08,707.0,3.11,99174.0,3.11,119,-42,99.13125
2001,99,3,10,11.08,3.8,707.3,2.75,76636.0,2.75,116,-42,99.13194444444444
2001,99,3,11,11.03,3.58,707.6,2.65,79173.0,2.65,110,-42,99.13263888888888
2001,99,3,12,11.0,3.42,698.2,2.66,133445.0,2.59,107,-42,99.13333333333334
2001,99,3,13,11.13,3.93,699.0,2.73,112263.0,2.67,104,-42,99.13402777777776
2001,99,3,14,11.17,4.12,697.4,2.54,143586.0,2.47,117,-43,99.13472222222222
2001,99,3,15,11.13,3.54,702.0,2.98,129846.0,2.94,113,-43,99.13541666666669
2001,99,3,16,11.1,3.0,700.5,2.61,131031.0,2.56,112,-43,99.1361111111111
2001,99,3,17,11.13,3.27,703.1,2.75,120975.0,2.72,104,-43,99.13680555555555
2001,99,3,18,11.29,3.75,709.3,2.65,100147.0,2.67,102,-44,99.1375
2001,99,3,19,11.21,2.94,711.4,2.61,87408.0,2.64,110,-44,99.13819444444444
2001,99,3,20,11.22,2.72,713.1,2.5,118227.0,2.54,110,-44,99.13888888888889
2001,99,3,21,11.24,2.47,709.0,2.42,95512.0,2.43,105,-44,99.13958333333332
2001,99,3,22,11.27,2.03,710.3,2.47,112802.0,2.49,96,-44,99.14027777777778
2001,99,3,23,11.3,1.77,713.5,2.53,99099.0,2.58,99,-44,99.14097222222222
2001,99,3,24,,,,,,,99,-44,99.14166666666668
2001,99,3,25,,,,,,,92,-44,99.14236111111111
2001,99,3,26,11.35,1.53,,,,,81,-43,99.14305555555556
2001,99,3,27,11.32,1.38,709.3,2.47,112477.0,2.49,79,-44,99.14375
2001,99,3,28,11.21,0.47,703.5,2.67,195881.0,2.64,91,-44,99.14444444444445
2001,99,3,29,11.23,0.19,702.9,2.67,158077.0,2.64,104,-44,99.1451388888889
2001,99,3,30,11.25,0.35,698.1,2.37,220123.0,2.31,91,-44,99.14583333333331
2001,99,3,31,11.22,0.0,695.0,2.07,251047.0,2.0,95,-45,99.14652777777778
2001,99,3,32,11.23,0.27,693.8,2.17,195784.0,2.09,95,-45,99.14722222222224
2001,99,3,33,11.24,0.49,699.9,2.29,206155.0,2.24,92,-46,99.14791666666666
2001,99,3,34,11.26,1.18,701.9,2.32,222038.0,2.29,98,-46,99.14861111111112
2001,99,3,35,11.19,1.74,699.7,2.12,228126.0,2.08,109,-45,99.14930555555556
2001,99,3,36,11.22,2.25,698.7,1.94,219919.0,1.89,112,-45,99.15
2001,99,3,37,11.26,1.75,698.3,2.06,193979.0,2.01,110,-45,99.15069444444444
2001,99,3,38,11.24,1.12,692.0,1.94,203050.0,1.86,115,-45,99.15138888888887
2001,99,3,39,11.24,1.39,693.4,1.96,213350.0,1.88,124,-45,99.15208333333334
2001,99,3,40,11.24,1.6,695.6,2.02,226181.0,1.95,127,-45,99.15277777777776
2001,99,3,41,11.36,0.59,693.8,2.06,204865.0,1.98,131,-44,99.15347222222222
2001,99,3,42,11.28,0.4,691.6,1.79,268214.0,1.71,138,-44,99.15416666666668
2001,99,3,43,11.24,0.7,693.6,2.02,244851.0,1.94,146,-44,99.15486111111112
2001,99,3,44,11.24,1.26,693.7,1.88,266751.0,1.81,148,-44,99.15555555555557
2001,99,3,45,11.18,0.53,693.1,1.97,240543.0,1.89,144,-44,99.15625
2001,99,3,46,11.17,0.1,696.8,2.07,273019.0,2.01,139,-44,99.15694444444443
2001,99,3,47,11.21,-0.05,694.0,2.06,251687.0,1.98,149,-44,99.15763888888888
2001,99,3,48,11.22,-0.5,693.8,2.06,250320.0,1.98,153,-45,99.15833333333332
2001,99,3,49,11.2,-0.83,688.1,1.88,334865.0,1.78,147,-44,99.15902777777778
2001,99,3,50,11.25,-1.14,688.1,1.88,334767.0,1.78,145,-44,99.15972222222224
2001,99,3,51,11.16,-0.72,689.5,2.01,267998.0,1.91,146,-44,99.16041666666666
2001,99,3,52,11.11,-0.16,683.6,1.92,337159.0,1.79,149,-44,99.16111111111113
2001,99,3,53,11.05,-0.14,681.7,1.92,334599.0,1.78,148,-44,99.16180555555556
2001,99,3,54,11.15,0.67,675.6,1.86,330089.0,1.7,152,-43,99.1625
2001,99,3,55,10.83,0.69,678.0,1.72,351290.0,1.58,160,-43,99.16319444444444
2001,99,3,56,10.75,-1.18,,,,,162,-43,99.16388888888888
2001,99,3,57,10.86,-1.79,670.4,1.92,418740.0,1.73,181,-43,99.16458333333334
2001,99,3,58,10.8,-1.61,667.8,1.79,482329.0,1.6,200,-43,99.16527777777776
2001,99,3,59,10.79,-0.79,669.5,1.81,466804.0,1.62,203,-44,99.16597222222222
2001,99,4,0,10.81,-2.49,671.1,1.82,468966.0,1.64,216,-44,99.16666666666669
2001,99,4,1,10.74,-2.23,,,,,233,-44,99.16736111111112
2001,99,4,2,10.7,-2.26,677.2,1.87,362696.0,1.72,249,-44,99.16805555555555
2001,99,4,3,10.77,-2.32,677.0,1.86,364833.0,1.7,250,-44,99.16875
2001,99,4,4,10.78,-2.21,668.6,1.83,454173.0,1.64,225,-44,99.16944444444444
2001,99,4,5,10.89,-2.21,670.0,1.85,418142.0,1.66,194,-44,99.1701388888889
2001,99,4,6,10.86,-2.2,671.6,1.68,412169.0,1.52,189,-44,99.17083333333332
2001,99,4,7,10.79,-1.86,668.9,1.85,410356.0,1.66,200,-43,99.17152777777778
2001,99,4,8,10.82,-1.24,664.1,1.83,408535.0,1.61,213,-43,99.17222222222225
2001,99,4,9,10.84,-1.15,659.1,1.68,407154.0,1.46,215,-43,99.17291666666668
2001,99,4,10,10.8,-1.1,665.8,1.87,426280.0,1.66,217,-44,99.17361111111111
2001,99,4,11,10.85,-1.58,661.7,1.69,463390.0,1.48,231,-43,99.17430555555556
2001,99,4,12,10.79,-3.2,670.3,1.92,461671.0,1.73,243,-43,99.175
2001,99,4,13,10.85,-3.78,669.6,1.86,465609.0,1.67,246,-44,99.17569444444445
2001,99,4,14,10.92,-3.77,665.8,1.65,449364.0,1.46,253,-44,99.1763888888889
2001,99,4,15,10.85,-3.66,660.4,1.49,453095.0,1.3,267,-43,99.17708333333334
2001,99,4,16,10.75,-4.21,,,,,280,-43,99.17777777777778
2001,99,4,17,10.77,-4.41,686.7,1.9,504249.0,1.79,290,-44,99.17847222222224
2001,99,4,18,10.74,-4.43,685.9,1.9,505837.0,1.79,284,-43,99.17916666666667
2001,99,4,19,10.77,-4.59,676.3,1.87,524931.0,1.71,282,-42,99.17986111111112
2001,99,4,20,10.75,-4.79,682.9,1.88,536238.0,1.75,286,-42,99.18055555555556
2001,99,4,21,10.76,-5.42,680.2,1.91,541552.0,1.77,293,-41,99.18125
2001,99,4,22,10.64,-5.36,679.5,1.84,514264.0,1.7,333,-41,99.18194444444444
2001,99,4,23,10.61,-5.2,676.8,2.0,528056.0,1.83,331,-41,99.18263888888887
2001,99,4,24,10.49,-2.63,672.5,2.21,421516.0,2.0,329,-40,99.18333333333334
2001,99,4,25,10.43,-0.75,663.2,2.18,408707.0,1.92,352,-40,99.1840277777778
2001,99,4,26,10.5,0.28,657.8,1.99,415216.0,1.72,385,-40,99.18472222222222
2001,99,4,27,10.58,0.15,659.5,2.12,404628.0,1.84,427,-41,99.18541666666668
2001,99,4,28,10.52,-0.51,654.4,2.03,409960.0,1.74,474,-40,99.18611111111112
2001,99,4,29,10.6,-0.17,659.8,2.16,382051.0,1.88,498,-41,99.18680555555557
2001,99,4,30,10.54,-0.63,656.2,1.97,382905.0,1.7,489,-41,99.1875
2001,99,4,31,10.5,0.79,660.6,2.23,397968.0,1.95,472,-41,99.18819444444443
2001,99,4,32,10.44,2.39,659.5,1.85,407198.0,1.61,465,-41,99.1888888888889
2001,99,4,33,10.5,2.71,659.5,1.85,407198.0,1.61,446,-41,99.18958333333332
2001,99,4,34,10.43,1.16,667.5,2.08,393137.0,1.85,424,-42,99.19027777777778
2001,99,4,35,10.35,0.1,661.5,2.18,393184.0,1.91,405,-43,99.19097222222224
2001,99,4,36,10.42,-0.1,658.4,2.17,395047.0,1.88,379,-44,99.19166666666668
2001,99,4,37,10.27,-0.01,,,,,353,-44,99.19236111111113
2001,99,4,38,10.3,-0.3,647.5,1.98,375585.0,1.66,337,-44,99.19305555555556
2001,99,4,39,10.29,-0.22,647.5,1.98,375585.0,1.66,357,-44,99.19375
2001,99,4,40,10.19,-0.88,656.7,2.24,504445.0,1.93,368,-45,99.19444444444444
2001,99,4,41,10.15,-1.94,654.8,2.24,496772.0,1.92,383,-45,99.19513888888888
2001,99,4,42,10.11,-3.63,655.4,2.22,471167.0,1.91,417,-46,99.19583333333334
2001,99,4,43,10.11,-4.21,657.6,2.35,580083.0,2.03,450,-47,99.1965277777778
2001,99,4,44,10.15,-2.44,658.0,2.34,578875.0,2.03,455,-47,99.19722222222222
2001,99,4,45,10.12,-6.84,675.4,2.03,519069.0,1.85,423,-47,99.19791666666669
2001,99,4,46,10.05,-7.06,678.6,2.0,469776.0,1.84,368,-46,99.19861111111112
2001,99,4,47,10.1,-7.11,675.9,1.88,477714.0,1.72,373,-45,99.19930555555555
2001,99,4,48,10.12,-7.34,680.0,1.95,445423.0,1.8,400,-45,99.2
2001,99,4,49,10.08,-6.88,673.7,2.16,492049.0,1.96,427,-44,99.20069444444444
2001,99,4,50,10.01,-5.96,672.6,2.14,502138.0,1.94,453,-43,99.2013888888889
2001,99,4,51,9.99,-6.04,668.6,1.97,540187.0,1.76,450,-42,99.20208333333332
2001,99,4,52,9.85,-4.56,670.9,2.05,478054.0,1.85,474,-41,99.20277777777778
2001,99,4,53,9.92,-5.94,663.1,2.24,485781.0,1.97,507,-41,99.20347222222225
2001,99,4,54,9.95,-5.55,656.0,2.29,496956.0,1.97,541,-41,99.20416666666668
2001,99,4,55,9.93,-4.89,655.8,2.17,500121.0,1.87,558,-42,99.20486111111111
2001,99,4,56,9.82,-2.94,653.5,1.93,507540.0,1.65,600,-42,99.20555555555556
2001,99,4,57,9.75,-3.39,650.2,2.0,449988.0,1.69,599,-42,99.20625
