Year,Day,Hour,Minute,Total_IMF,BZ(GSM),Velocity,Proton_density,Proton_temperature,Flow_pressure,Ae_index,SYM_H,days
2003,300,2,13,10.87,-7.06,450.5,1.94,93094.0,0.79,337,-51,300.0923611111111
2003,300,2,14,10.86,-7.04,448.3,1.85,90069.0,0.74,321,-51,300.0930555555555
2003,300,2,15,10.82,-6.66,448.3,1.85,90069.0,0.74,322,-50,300.09375
2003,300,2,16,10.79,-6.51,465.3,2.16,103384.0,0.94,316,-50,300.09444444444443
2003,300,2,17,10.82,-6.24,465.3,2.16,103384.0,0.94,265,-50,300.09513888888887
2003,300,2,18,10.84,-6.29,,,,,244,-50,300.0958333333333
2003,300,2,19,10.79,-6.13,461.1,2.22,96735.0,0.94,246,-50,300.09652777777774
2003,300,2,20,10.82,-6.33,464.9,2.08,95001.0,0.9,212,-51,300.09722222222223
2003,300,2,21,10.88,-6.72,465.5,2.07,94756.0,0.9,199,-51,300.09791666666666
2003,300,2,22,10.7,-6.07,,,,,216,-50,300.0986111111111
2003,300,2,23,10.72,-6.17,460.7,2.2,112812.0,0.93,214,-50,300.0993055555556
2003,300,2,24,10.65,-6.21,460.7,2.2,112812.0,0.93,205,-50,300.1
2003,300,2,25,10.69,-6.03,458.9,2.08,104200.0,0.88,208,-49,300.1006944444444
2003,300,2,26,10.72,-6.22,458.9,2.08,104200.0,0.88,221,-49,300.1013888888889
2003,300,2,27,10.64,-5.73,,,,,230,-49,300.1020833333333
2003,300,2,28,10.56,-5.73,459.4,2.09,93253.0,0.88,233,-48,300.10277777777776
2003,300,2,29,10.57,-5.76,464.9,2.28,104293.0,0.99,257,-48,300.1034722222222
2003,300,2,30,10.62,-5.98,464.9,2.28,104458.0,0.99,263,-48,300.10416666666663
2003,300,2,31,10.53,-5.28,460.8,2.08,99539.0,0.88,255,-47,300.1048611111111
2003,300,2,32,10.64,-5.24,460.8,2.08,99539.0,0.88,233,-47,300.10555555555555
2003,300,2,33,10.57,-5.61,460.8,2.08,99539.0,0.88,247,-46,300.10625
2003,300,2,34,10.58,-5.68,,,,,393,-46,300.1069444444444
2003,300,2,35,10.68,-5.62,,,,,640,-45,300.10763888888886
2003,300,2,36,10.68,-6.27,455.9,2.16,99939.0,0.9,611,-44,300.1083333333333
2003,300,2,37,10.73,-6.8,459.4,2.08,93859.0,0.88,561,-44,300.1090277777778
2003,300,2,38,10.63,-6.85,465.5,2.0,99591.0,0.87,431,-43,300.1097222222222
2003,300,2,39,10.7,-7.25,465.5,2.0,99591.0,0.87,420,-43,300.11041666666665
2003,300,2,40,10.8,-8.13,459.3,1.69,113590.0,0.71,352,-43,300.1111111111111
2003,300,2,41,10.77,-7.65,465.9,1.55,121146.0,0.67,305,-43,300.1118055555555
2003,300,2,42,10.79,-7.88,461.8,1.56,122220.0,0.67,276,-43,300.11249999999995
2003,300,2,43,10.89,-7.69,462.7,1.58,123046.0,0.68,273,-43,300.11319444444445
2003,300,2,44,10.73,-7.24,464.2,1.7,119122.0,0.73,307,-43,300.1138888888889
2003,300,2,45,10.76,-7.31,465.8,1.54,126482.0,0.67,311,-44,300.1145833333333
2003,300,2,46,10.76,-7.51,465.8,1.53,126509.0,0.66,318,-44,300.1152777777777
2003,300,2,47,10.8,-7.69,465.2,1.3,126286.0,0.56,334,-44,300.1159722222222
2003,300,2,48,10.67,-7.06,461.6,1.55,120904.0,0.66,353,-44,300.1166666666667
2003,300,2,49,10.52,-6.4,467.2,1.67,128079.0,0.73,341,-44,300.1173611111111
2003,300,2,50,10.39,-5.86,464.4,1.73,104548.0,0.75,345,-45,300.11805555555554
2003,300,2,51,10.3,-5.83,465.1,1.82,100138.0,0.79,377,-45,300.11875
2003,300,2,52,10.21,-5.65,464.1,1.51,82383.0,0.65,394,-45,300.1194444444444
2003,300,2,53,10.32,-6.62,464.1,1.5,81889.0,0.65,394,-45,300.12013888888885
2003,300,2,54,10.31,-6.55,458.8,1.45,98801.0,0.61,374,-45,300.12083333333334
2003,300,2,55,10.3,-6.59,457.7,1.55,100586.0,0.65,353,-45,300.12152777777777
2003,300,2,56,10.32,-6.64,466.8,1.55,128245.0,0.68,333,-45,300.1222222222222
2003,300,2,57,10.38,-6.73,453.9,1.52,122417.0,0.63,323,-46,300.12291666666664
2003,300,2,58,10.47,-7.23,471.1,1.29,116641.0,0.57,311,-46,300.1236111111111
2003,300,2,59,10.48,-7.06,460.1,1.43,118599.0,0.61,333,-47,300.1243055555555
2003,300,3,0,10.47,-7.44,470.9,1.64,122522.0,0.73,333,-48,300.125
2003,300,3,1,10.41,-7.69,466.8,1.29,119572.0,0.56,322,-48,300.12569444444443
2003,300,3,2,10.4,-7.78,466.8,1.1,133017.0,0.48,300,-48,300.12638888888887
2003,300,3,3,10.38,-7.8,463.1,1.39,106331.0,0.6,268,-49,300.12708333333336
2003,300,3,4,10.09,-4.18,463.1,1.36,110408.0,0.58,240,-49,300.1277777777778
2003,300,3,5,10.03,-4.21,464.0,1.4,116541.0,0.6,216,-49,300.12847222222223
2003,300,3,6,10.04,-4.39,,,,,209,-50,300.12916666666666
2003,300,3,7,9.97,-6.61,464.4,1.31,124320.0,0.57,193,-50,300.1298611111111
2003,300,3,8,9.89,-6.23,463.2,1.32,138170.0,0.57,199,-50,300.1305555555556
2003,300,3,9,9.91,-6.16,,,,,224,-50,300.13125
2003,300,3,10,9.93,-6.77,454.1,1.46,140922.0,0.6,197,-50,300.13194444444446
2003,300,3,11,10.25,-7.66,454.1,1.46,140922.0,0.6,199,-50,300.1326388888889
2003,300,3,12,10.29,-7.5,468.0,1.12,100608.0,0.49,222,-51,300.1333333333333
2003,300,3,13,10.23,-7.52,468.9,1.12,94040.0,0.49,265,-51,300.13402777777776
2003,300,3,14,10.22,-7.43,469.0,1.13,93893.0,0.5,281,-51,300.1347222222222
2003,300,3,15,10.26,-7.3,465.4,1.14,97890.0,0.49,285,-51,300.1354166666667
2003,300,3,16,10.2,-7.23,465.4,1.14,97890.0,0.49,328,-50,300.1361111111111
2003,300,3,17,10.12,-7.14,,,,,338,-50,300.13680555555555
2003,300,3,18,10.07,-7.36,,,,,347,-50,300.1375
2003,300,3,19,10.12,-7.35,460.7,1.25,104582.0,0.53,341,-50,300.1381944444444
2003,300,3,20,10.17,-6.99,460.7,1.25,104582.0,0.53,361,-50,300.1388888888889
2003,300,3,21,10.11,-6.76,462.2,1.2,103703.0,0.51,340,-50,300.1395833333333
2003,300,3,22,10.16,-6.67,465.0,1.15,98144.0,0.5,306,-50,300.1402777777778
2003,300,3,23,10.07,-6.82,465.1,1.14,97875.0,0.49,301,-50,300.1409722222222
2003,300,3,24,10.08,-7.16,464.6,1.26,104261.0,0.54,357,-51,300.14166666666665
2003,300,3,25,10.03,-7.08,464.6,1.26,104261.0,0.54,347,-51,300.1423611111111
2003,300,3,26,10.03,-6.88,,,,,295,-51,300.1430555555556
2003,300,3,27,10.01,-6.65,461.4,1.31,104646.0,0.56,235,-51,300.14375
2003,300,3,28,10.02,-6.97,461.4,1.31,104646.0,0.56,225,-51,300.14444444444445
2003,300,3,29,9.95,-6.95,460.4,1.24,96515.0,0.53,204,-51,300.1451388888889
2003,300,3,30,10.06,-6.94,460.4,1.24,96515.0,0.53,193,-52,300.1458333333333
2003,300,3,31,9.97,-7.12,,,,,182,-52,300.1465277777778
2003,300,3,32,10.04,-7.09,465.0,1.12,101183.0,0.48,186,-52,300.14722222222224
2003,300,3,33,10.01,-7.18,465.0,1.12,101183.0,0.48,191,-52,300.1479166666667
2003,300,3,34,10.0,-7.25,,,,,209,-53,300.1486111111111
2003,300,3,35,10.03,-7.12,,,,,225,-53,300.14930555555554
2003,300,3,36,9.95,-6.98,464.0,1.27,105695.0,0.55,237,-54,300.15
2003,300,3,37,9.99,-7.11,461.6,1.25,106882.0,0.53,244,-54,300.15069444444447
2003,300,3,38,9.87,-6.81,,,,,245,-55,300.1513888888889
2003,300,3,39,9.84,-6.77,,,,,251,-55,300.15208333333334
2003,300,3,40,9.91,-6.76,,,,,240,-55,300.15277777777777
2003,300,3,41,9.91,-6.75,,,,,224,-55,300.1534722222222
2003,300,3,42,9.87,-6.86,460.3,1.23,113253.0,0.52,212,-55,300.15416666666664
2003,300,3,43,9.87,-6.8,460.3,1.23,113253.0,0.52,203,-55,300.1548611111112
2003,300,3,44,9.87,-6.8,,,,,197,-55,300.1555555555556
2003,300,3,45,9.9,-6.81,,,,,193,-55,300.15625
2003,300,3,46,9.94,-7.11,465.0,1.22,127417.0,0.53,199,-55,300.15694444444443
2003,300,3,47,9.91,-7.22,466.5,1.25,117536.0,0.54,208,-55,300.15763888888887
2003,300,3,48,9.98,-7.85,462.5,1.25,99492.0,0.53,207,-55,300.15833333333336
2003,300,3,49,9.99,-7.22,472.4,0.96,90168.0,0.43,215,-55,300.1590277777778
2003,300,3,50,10.01,-6.6,472.4,0.96,90168.0,0.43,225,-55,300.15972222222223
2003,300,3,51,10.02,-6.6,460.5,1.22,107897.0,0.52,244,-55,300.16041666666666
2003,300,3,52,10.01,-6.95,460.1,1.2,108600.0,0.51,264,-55,300.1611111111111
2003,300,3,53,10.04,-6.42,459.9,1.23,114603.0,0.52,274,-55,300.1618055555556
2003,300,3,54,10.15,-6.93,458.1,1.24,105226.0,0.52,273,-55,300.1625
2003,300,3,55,10.22,-6.92,466.1,1.26,108851.0,0.55,278,-54,300.16319444444446
2003,300,3,56,10.16,-6.37,464.9,1.29,109822.0,0.56,274,-55,300.1638888888889
2003,300,3,57,10.39,-6.78,469.1,1.32,120511.0,0.58,272,-55,300.1645833333333
2003,300,3,58,10.41,-7.15,473.9,1.3,123106.0,0.58,262,-55,300.16527777777776
2003,300,3,59,10.36,-6.78,471.1,1.18,118997.0,0.52,262,-55,300.1659722222222
2003,300,4,0,10.26,-7.17,470.5,1.22,123981.0,0.54,263,-55,300.1666666666667
2003,300,4,1,10.24,-7.05,470.2,1.26,129235.0,0.56,276,-55,300.1673611111111
2003,300,4,2,10.26,-7.26,470.3,1.4,140540.0,0.62,281,-55,300.16805555555555
2003,300,4,3,10.24,-7.04,471.6,1.32,119682.0,0.59,282,-56,300.16875000000005
2003,300,4,4,10.18,-6.36,473.3,1.28,126121.0,0.57,269,-56,300.1694444444445
2003,300,4,5,10.17,-6.64,473.5,1.25,127870.0,0.56,268,-56,300.1701388888889
2003,300,4,6,10.19,-7.49,473.6,1.25,127691.0,0.56,262,-56,300.1708333333333
2003,300,4,7,10.24,-7.39,475.2,1.15,124129.0,0.52,264,-56,300.1715277777778
2003,300,4,8,10.33,-7.13,477.5,1.18,131991.0,0.54,267,-56,300.1722222222222
2003,300,4,9,10.31,-7.12,478.9,1.2,122793.0,0.55,263,-56,300.1729166666667
2003,300,4,10,10.33,-7.32,480.9,1.25,123904.0,0.58,265,-56,300.17361111111114
2003,300,4,11,10.28,-7.24,484.3,1.18,123893.0,0.55,262,-56,300.1743055555556
2003,300,4,12,10.27,-7.35,485.8,1.16,121100.0,0.55,274,-56,300.175
2003,300,4,13,10.21,-7.22,481.2,1.1,135471.0,0.51,280,-56,300.17569444444445
2003,300,4,14,10.16,-7.16,480.7,1.14,128813.0,0.53,278,-56,300.1763888888889
2003,300,4,15,10.2,-7.1,481.2,1.12,120593.0,0.52,274,-56,300.17708333333337
2003,300,4,16,10.22,-7.2,482.0,1.08,116599.0,0.5,272,-56,300.1777777777778
2003,300,4,17,10.21,-7.15,479.0,1.11,117889.0,0.51,276,-56,300.17847222222224
2003,300,4,18,10.2,-7.31,482.2,1.24,127993.0,0.58,279,-57,300.1791666666667
2003,300,4,19,10.15,-7.3,484.0,1.31,133625.0,0.61,271,-56,300.1798611111111
2003,300,4,20,10.21,-7.19,476.8,1.28,117285.0,0.58,258,-56,300.1805555555556
2003,300,4,21,10.15,-7.1,477.5,1.29,122004.0,0.59,234,-56,300.18125000000003
2003,300,4,22,10.1,-6.57,476.4,1.19,135494.0,0.54,225,-56,300.18194444444447
2003,300,4,23,10.09,-6.26,,,,,232,-56,300.1826388888889
2003,300,4,24,10.15,-6.58,471.8,1.29,121112.0,0.57,233,-56,300.18333333333334
2003,300,4,25,10.22,-6.65,471.8,1.29,121112.0,0.57,233,-56,300.18402777777777
2003,300,4,26,10.19,-7.34,487.0,1.1,132363.0,0.52,255,-56,300.18472222222226
2003,300,4,27,10.26,-7.96,487.0,1.1,132363.0,0.52,278,-55,300.1854166666667
2003,300,4,28,10.24,-8.17,469.3,1.22,125855.0,0.54,279,-55,300.1861111111112
2003,300,4,29,10.13,-6.67,478.8,1.17,130453.0,0.54,287,-55,300.1868055555556
2003,300,4,30,10.03,-6.53,478.1,1.3,125108.0,0.59,295,-55,300.1875
2003,300,4,31,10.02,-6.41,478.0,1.29,133016.0,0.59,290,-56,300.1881944444445
2003,300,4,32,10.02,-6.03,476.9,1.3,135715.0,0.59,297,-55,300.1888888888889
2003,300,4,33,10.0,-6.14,475.9,1.29,116797.0,0.58,311,-56,300.18958333333336
2003,300,4,34,9.98,-6.07,471.2,1.35,118581.0,0.6,324,-56,300.1902777777778
2003,300,4,35,9.98,-6.35,475.4,1.3,121737.0,0.59,323,-56,300.19097222222223
2003,300,4,36,9.99,-6.72,480.2,1.38,141356.0,0.64,300,-56,300.19166666666666
2003,300,4,37,9.97,-7.05,485.7,1.33,133857.0,0.63,317,-56,300.19236111111115
2003,300,4,38,9.96,-6.71,484.9,1.25,127555.0,0.59,321,-56,300.1930555555556
2003,300,4,39,9.98,-6.71,484.7,1.32,127684.0,0.62,313,-56,300.19375
2003,300,4,40,9.93,-6.85,484.8,1.31,126725.0,0.62,342,-56,300.19444444444446
2003,300,4,41,9.91,-6.3,485.3,1.27,124221.0,0.6,342,-56,300.1951388888889
2003,300,4,42,9.92,-6.19,479.5,1.2,120996.0,0.55,349,-56,300.1958333333333
2003,300,4,43,9.94,-5.87,478.0,1.17,133199.0,0.53,353,-56,300.1965277777778
2003,300,4,44,9.94,-5.75,482.9,1.28,124707.0,0.6,348,-56,300.19722222222225
2003,300,4,45,9.98,-5.75,478.3,1.32,116892.0,0.6,344,-56,300.1979166666667
2003,300,4,46,9.92,-5.73,478.2,1.3,117016.0,0.59,321,-55,300.1986111111111
2003,300,4,47,9.91,-5.69,478.1,1.25,118145.0,0.57,301,-55,300.19930555555555
2003,300,4,48,9.91,-5.62,477.7,1.31,124338.0,0.6,296,-55,300.20000000000005
2003,300,4,49,9.83,-5.62,477.7,1.31,124338.0,0.6,297,-56,300.2006944444445
2003,300,4,50,9.88,-5.7,476.0,1.28,119919.0,0.58,301,-55,300.2013888888889
2003,300,4,51,9.94,-5.72,479.4,1.27,121144.0,0.58,324,-56,300.2020833333333
2003,300,4,52,9.85,-5.54,482.5,1.19,116032.0,0.55,324,-56,300.2027777777778
2003,300,4,53,9.59,-5.08,477.6,1.54,141960.0,0.7,294,-56,300.2034722222222
2003,300,4,54,9.61,-5.24,475.3,1.5,137222.0,0.68,277,-56,300.2041666666667
2003,300,4,55,9.7,-5.37,476.7,1.52,131501.0,0.69,274,-57,300.20486111111114
2003,300,4,56,9.86,-5.64,476.4,1.43,130684.0,0.65,286,-57,300.2055555555556
2003,300,4,57,9.95,-6.16,481.4,1.48,154372.0,0.69,329,-57,300.20625
2003,300,4,58,10.02,-6.53,487.1,1.32,151159.0,0.63,341,-57,300.20694444444445
