Year,Day,Hour,Minute,Total_IMF,BZ(GSM),Velocity,Proton_density,Proton_temperature,Flow_pressure,Ae_index,SYM_H,days
2001,325,1,54,4.25,1.76,383.9,4.6,77855.0,1.36,71,-9,325.0791666666667
2001,325,1,55,4.3,1.55,380.4,4.65,83590.0,1.35,70,-9,325.07986111111114
2001,325,1,56,4.15,1.58,377.0,4.55,85759.0,1.29,65,-9,325.0805555555556
2001,325,1,57,4.28,2.28,382.1,4.48,82664.0,1.31,51,-9,325.08125
2001,325,1,58,4.31,1.76,383.7,4.5,79509.0,1.33,37,-10,325.08194444444445
2001,325,1,59,4.13,0.92,384.2,4.29,83878.0,1.27,38,-10,325.0826388888889
2001,325,2,0,4.17,0.68,378.7,4.72,84864.0,1.35,33,-10,325.0833333333333
2001,325,2,1,4.06,-0.07,376.0,4.93,92118.0,1.39,38,-10,325.0840277777777
2001,325,2,2,4.07,-0.09,379.9,4.68,86775.0,1.35,41,-10,325.0847222222222
2001,325,2,3,4.1,0.62,376.2,4.71,79456.0,1.33,38,-10,325.0854166666667
2001,325,2,4,3.98,-0.01,379.7,4.43,87334.0,1.28,37,-10,325.0861111111111
2001,325,2,5,4.02,-0.3,377.0,4.55,82383.0,1.29,33,-10,325.08680555555554
2001,325,2,6,4.14,0.29,380.3,4.41,83125.0,1.28,42,-10,325.0875
2001,325,2,7,4.12,0.5,382.1,4.38,80149.0,1.28,42,-10,325.0881944444444
2001,325,2,8,3.93,-1.52,383.5,4.29,78372.0,1.26,41,-10,325.08888888888885
2001,325,2,9,3.92,-1.88,383.5,4.29,76524.0,1.26,39,-10,325.08958333333334
2001,325,2,10,3.95,-0.86,379.7,4.59,73661.0,1.32,37,-10,325.09027777777777
2001,325,2,11,4.02,-0.08,374.8,4.65,81487.0,1.31,37,-10,325.0909722222222
2001,325,2,12,4.04,-0.14,374.6,4.73,85361.0,1.33,34,-10,325.09166666666664
2001,325,2,13,3.99,0.05,375.7,4.69,82689.0,1.32,33,-10,325.0923611111111
2001,325,2,14,4.11,0.76,379.0,4.67,86366.0,1.34,30,-10,325.0930555555555
2001,325,2,15,4.16,0.95,378.2,4.69,82839.0,1.34,28,-10,325.09375
2001,325,2,16,4.38,1.46,380.0,4.82,98221.0,1.39,27,-10,325.09444444444443
2001,325,2,17,4.6,1.6,380.0,4.82,98221.0,1.39,25,-10,325.09513888888887
2001,325,2,18,4.36,1.54,,,,,21,-10,325.0958333333333
2001,325,2,19,4.31,1.5,380.3,4.68,94868.0,1.35,22,-10,325.09652777777774
2001,325,2,20,4.54,1.85,380.6,4.46,94413.0,1.29,25,-10,325.09722222222223
2001,325,2,21,4.68,1.95,381.9,4.4,96784.0,1.28,26,-10,325.09791666666666
2001,325,2,22,4.77,2.06,385.4,4.33,83724.0,1.29,29,-10,325.0986111111111
2001,325,2,23,4.93,2.35,385.4,4.33,83724.0,1.29,32,-10,325.0993055555556
2001,325,2,24,4.99,2.19,384.8,4.08,86347.0,1.21,32,-10,325.1
2001,325,2,25,4.98,2.16,384.8,4.08,86347.0,1.21,34,-10,325.1006944444444
2001,325,2,26,5.02,2.34,384.8,4.08,86347.0,1.21,34,-10,325.1013888888889
2001,325,2,27,5.1,2.21,384.7,3.98,81221.0,1.18,31,-10,325.1020833333333
2001,325,2,28,5.11,2.17,386.2,3.96,78231.0,1.18,30,-10,325.10277777777776
2001,325,2,29,5.1,2.18,386.7,3.96,77310.0,1.18,28,-10,325.1034722222222
2001,325,2,30,5.06,2.2,,,,,28,-10,325.10416666666663
2001,325,2,31,5.06,2.2,,,,,27,-10,325.1048611111111
2001,325,2,32,5.08,2.06,,,,,32,-10,325.10555555555555
2001,325,2,33,5.04,2.01,387.2,3.95,87202.0,1.18,34,-10,325.10625
2001,325,2,34,5.05,2.01,387.2,3.95,87202.0,1.18,34,-9,325.1069444444444
2001,325,2,35,5.06,2.08,,,,,35,-9,325.10763888888886
2001,325,2,36,5.08,2.23,,,,,30,-9,325.1083333333333
2001,325,2,37,5.08,2.23,,,,,25,-9,325.1090277777778
2001,325,2,38,5.08,2.23,387.7,4.01,81357.0,1.21,24,-9,325.1097222222222
2001,325,2,39,5.1,2.16,387.7,4.01,81357.0,1.21,26,-9,325.11041666666665
2001,325,2,40,5.05,2.04,,,,,27,-9,325.1111111111111
2001,325,2,41,5.07,2.13,,,,,32,-9,325.1118055555555
2001,325,2,42,5.04,2.04,384.3,3.92,90886.0,1.16,33,-10,325.11249999999995
2001,325,2,43,5.0,1.89,384.3,3.92,90886.0,1.16,34,-10,325.11319444444445
2001,325,2,44,5.08,1.98,,,,,34,-10,325.1138888888889
2001,325,2,45,5.01,1.81,,,,,32,-10,325.1145833333333
2001,325,2,46,5.03,1.76,,,,,29,-10,325.1152777777777
2001,325,2,47,5.08,1.94,,,,,24,-10,325.1159722222222
2001,325,2,48,5.11,2.16,385.9,4.16,90300.0,1.24,23,-10,325.1166666666667
2001,325,2,49,5.1,2.14,385.9,4.16,90300.0,1.24,24,-10,325.1173611111111
2001,325,2,50,5.1,2.23,385.3,4.15,89019.0,1.23,25,-10,325.11805555555554
2001,325,2,51,5.11,2.19,385.3,4.15,89019.0,1.23,24,-10,325.11875
2001,325,2,52,5.14,2.26,,,,,26,-10,325.1194444444444
2001,325,2,53,5.15,2.37,385.0,3.97,90917.0,1.18,23,-10,325.12013888888885
2001,325,2,54,5.12,2.42,386.0,3.98,82489.0,1.19,28,-10,325.12083333333334
2001,325,2,55,5.13,2.29,386.2,3.98,80845.0,1.19,31,-10,325.12152777777777
2001,325,2,56,5.12,2.33,384.8,3.99,87446.0,1.18,29,-10,325.1222222222222
2001,325,2,57,5.08,2.12,384.8,3.99,87446.0,1.18,29,-10,325.12291666666664
2001,325,2,58,5.12,2.28,384.8,4.11,93942.0,1.22,27,-10,325.1236111111111
2001,325,2,59,5.17,2.21,384.8,4.11,94141.0,1.22,33,-10,325.1243055555555
2001,325,3,0,5.14,2.17,384.4,4.11,98456.0,1.21,31,-10,325.125
2001,325,3,1,5.15,2.23,,,,,35,-10,325.12569444444443
2001,325,3,2,5.17,2.25,385.2,3.97,82220.0,1.18,34,-10,325.12638888888887
2001,325,3,3,5.13,2.34,386.2,3.85,82693.0,1.15,32,-10,325.12708333333336
2001,325,3,4,5.12,2.29,386.3,3.86,83249.0,1.15,29,-10,325.1277777777778
2001,325,3,5,5.16,2.54,386.2,3.93,84147.0,1.17,34,-10,325.12847222222223
2001,325,3,6,5.15,2.49,,,,,35,-10,325.12916666666666
2001,325,3,7,5.12,2.35,384.5,4.12,89691.0,1.22,28,-10,325.1298611111111
2001,325,3,8,5.14,2.52,384.5,4.12,89691.0,1.22,31,-10,325.1305555555556
2001,325,3,9,5.13,2.48,384.1,4.13,86881.0,1.22,31,-10,325.13125
2001,325,3,10,5.15,2.46,384.1,4.13,86881.0,1.22,33,-10,325.13194444444446
2001,325,3,11,5.17,2.62,384.6,3.99,92847.0,1.18,29,-10,325.1326388888889
2001,325,3,12,5.13,2.64,382.9,4.19,80467.0,1.23,33,-10,325.1333333333333
2001,325,3,13,5.16,2.58,385.5,4.09,85590.0,1.22,29,-10,325.13402777777776
2001,325,3,14,5.17,2.85,384.0,4.06,93530.0,1.2,31,-10,325.1347222222222
2001,325,3,15,5.18,2.79,385.0,4.36,88655.0,1.29,30,-10,325.1354166666667
2001,325,3,16,5.15,2.68,384.3,4.28,88417.0,1.26,30,-10,325.1361111111111
2001,325,3,17,5.16,2.7,384.1,4.24,88362.0,1.25,33,-10,325.13680555555555
2001,325,3,18,5.09,2.9,384.6,4.04,84474.0,1.2,31,-10,325.1375
2001,325,3,19,5.17,2.46,383.7,4.44,81637.0,1.31,31,-10,325.1381944444444
2001,325,3,20,5.2,2.4,381.7,3.83,91608.0,1.12,29,-10,325.1388888888889
2001,325,3,21,5.19,2.37,381.9,3.84,91167.0,1.12,28,-10,325.1395833333333
2001,325,3,22,5.16,2.38,382.8,4.07,87918.0,1.19,27,-10,325.1402777777778
2001,325,3,23,5.15,2.46,383.0,4.18,89729.0,1.23,29,-10,325.1409722222222
2001,325,3,24,5.18,2.42,384.3,4.21,88076.0,1.24,25,-10,325.14166666666665
2001,325,3,25,5.17,2.58,384.8,4.29,85661.0,1.27,27,-9,325.1423611111111
2001,325,3,26,5.23,2.55,385.9,4.16,87287.0,1.24,26,-9,325.1430555555556
2001,325,3,27,5.02,2.23,384.1,3.95,74436.0,1.17,28,-10,325.14375
2001,325,3,28,4.74,1.79,382.3,4.45,81032.0,1.3,26,-9,325.14444444444445
2001,325,3,29,4.8,1.77,384.8,4.38,80451.0,1.3,27,-10,325.1451388888889
2001,325,3,30,4.94,2.31,386.3,4.25,79809.0,1.27,29,-10,325.1458333333333
2001,325,3,31,5.04,2.56,386.6,4.16,81852.0,1.24,26,-10,325.1465277777778
2001,325,3,32,4.78,1.9,386.7,4.18,79641.0,1.25,24,-10,325.14722222222224
2001,325,3,33,4.78,1.86,385.4,4.39,75290.0,1.3,27,-10,325.1479166666667
2001,325,3,34,4.54,1.44,387.8,4.25,79244.0,1.28,27,-10,325.1486111111111
2001,325,3,35,4.88,2.13,384.6,4.25,82385.0,1.26,26,-10,325.14930555555554
2001,325,3,36,4.75,2.06,387.1,4.43,84881.0,1.33,26,-10,325.15
2001,325,3,37,4.57,1.64,388.4,4.63,78661.0,1.4,25,-10,325.15069444444447
2001,325,3,38,4.46,1.42,389.9,4.7,76420.0,1.43,25,-9,325.1513888888889
2001,325,3,39,4.46,0.65,382.7,4.73,64361.0,1.39,27,-10,325.15208333333334
2001,325,3,40,4.34,1.03,384.3,4.56,72838.0,1.35,30,-10,325.15277777777777
2001,325,3,41,4.64,1.3,385.3,4.53,80650.0,1.35,32,-10,325.1534722222222
2001,325,3,42,4.65,1.43,385.5,4.39,77812.0,1.3,32,-9,325.15416666666664
2001,325,3,43,4.72,1.26,384.9,4.54,75363.0,1.35,34,-9,325.1548611111112
2001,325,3,44,4.69,1.39,384.0,4.66,77119.0,1.37,34,-9,325.1555555555556
2001,325,3,45,4.66,1.28,382.8,4.69,81631.0,1.37,34,-9,325.15625
2001,325,3,46,4.65,1.43,381.4,4.68,85437.0,1.36,31,-9,325.15694444444443
2001,325,3,47,4.83,1.29,381.9,4.46,82976.0,1.3,30,-9,325.15763888888887
2001,325,3,48,4.82,1.34,384.9,4.43,68532.0,1.31,30,-9,325.15833333333336
2001,325,3,49,4.79,1.45,384.9,4.43,68532.0,1.31,30,-9,325.1590277777778
2001,325,3,50,4.79,1.45,384.2,4.51,68814.0,1.33,30,-9,325.15972222222223
2001,325,3,51,4.81,1.61,384.2,4.51,68814.0,1.33,34,-9,325.16041666666666
2001,325,3,52,4.83,1.54,384.4,4.52,72914.0,1.34,35,-9,325.1611111111111
2001,325,3,53,4.66,1.5,384.4,4.52,72914.0,1.34,36,-9,325.1618055555556
2001,325,3,54,4.4,1.58,380.6,4.72,94225.0,1.37,36,-9,325.1625
2001,325,3,55,4.57,1.41,380.7,4.7,93748.0,1.36,37,-9,325.16319444444446
2001,325,3,56,4.56,1.5,381.7,4.4,86194.0,1.28,34,-9,325.1638888888889
2001,325,3,57,4.38,1.52,,,,,32,-9,325.1645833333333
2001,325,3,58,4.38,1.55,380.4,4.74,88839.0,1.37,33,-9,325.16527777777776
2001,325,3,59,4.34,1.16,380.3,4.79,92033.0,1.39,30,-9,325.1659722222222
2001,325,4,0,4.45,1.55,382.1,4.66,87017.0,1.36,28,-9,325.1666666666667
2001,325,4,1,4.4,1.49,382.2,4.6,86140.0,1.34,25,-9,325.1673611111111
2001,325,4,2,4.38,1.27,381.9,4.71,89782.0,1.37,22,-9,325.16805555555555
2001,325,4,3,4.45,1.63,,,,,23,-9,325.16875000000005
2001,325,4,4,4.44,1.52,383.6,4.7,80911.0,1.38,24,-9,325.1694444444445
2001,325,4,5,4.5,1.5,383.6,4.7,80911.0,1.38,24,-9,325.1701388888889
2001,325,4,6,4.62,1.27,377.1,4.47,70764.0,1.27,24,-9,325.1708333333333
2001,325,4,7,4.66,0.88,381.7,4.52,73435.0,1.32,25,-9,325.1715277777778
2001,325,4,8,4.77,1.13,375.3,4.08,54803.0,1.15,25,-9,325.1722222222222
2001,325,4,9,4.75,0.88,374.5,4.13,55679.0,1.16,27,-9,325.1729166666667
2001,325,4,10,4.71,1.0,375.5,4.06,51840.0,1.14,27,-9,325.17361111111114
2001,325,4,11,4.66,1.1,375.2,4.02,53710.0,1.13,24,-9,325.1743055555556
2001,325,4,12,4.66,0.95,372.8,4.03,62367.0,1.12,24,-9,325.175
2001,325,4,13,4.69,0.69,,,,,21,-9,325.17569444444445
2001,325,4,14,4.76,0.67,375.3,4.04,51189.0,1.14,23,-9,325.1763888888889
2001,325,4,15,4.76,0.73,374.2,4.03,54056.0,1.13,24,-9,325.17708333333337
2001,325,4,16,4.81,0.71,374.5,4.18,51008.0,1.17,25,-9,325.1777777777778
2001,325,4,17,4.83,0.66,374.9,4.23,49368.0,1.19,24,-9,325.17847222222224
2001,325,4,18,4.77,0.49,374.1,4.16,52908.0,1.16,22,-9,325.1791666666667
2001,325,4,19,4.7,0.5,374.1,4.16,52908.0,1.16,20,-9,325.1798611111111
2001,325,4,20,4.74,0.7,374.1,4.16,52908.0,1.16,19,-9,325.1805555555556
2001,325,4,21,4.75,0.81,375.3,4.02,45819.0,1.13,21,-9,325.18125000000003
2001,325,4,22,4.75,0.8,375.3,4.02,45819.0,1.13,23,-8,325.18194444444447
2001,325,4,23,,,,,,,24,-9,325.1826388888889
2001,325,4,24,4.73,0.62,,,,,25,-8,325.18333333333334
2001,325,4,25,,,,,,,27,-9,325.18402777777777
2001,325,4,26,,,,,,,26,-9,325.18472222222226
2001,325,4,27,4.84,0.62,,,,,24,-8,325.1854166666667
2001,325,4,28,5.01,0.65,373.6,4.15,49913.0,1.16,22,-8,325.1861111111112
2001,325,4,29,5.01,0.59,373.6,4.15,49913.0,1.16,21,-9,325.1868055555556
2001,325,4,30,5.02,0.53,374.6,3.94,49127.0,1.11,21,-9,325.1875
2001,325,4,31,4.76,0.3,374.6,3.94,49127.0,1.11,24,-9,325.1881944444445
2001,325,4,32,4.59,0.01,,,,,23,-8,325.1888888888889
2001,325,4,33,4.59,0.07,,,,,27,-9,325.18958333333336
2001,325,4,34,4.59,0.07,373.7,4.39,58839.0,1.23,28,-9,325.1902777777778
2001,325,4,35,4.85,0.46,373.5,4.35,58179.0,1.21,26,-9,325.19097222222223
2001,325,4,36,5.31,0.82,372.9,4.12,54400.0,1.15,26,-9,325.19166666666666
2001,325,4,37,5.27,0.7,374.9,3.64,50710.0,1.02,26,-9,325.19236111111115
2001,325,4,38,5.21,0.78,375.6,3.56,52702.0,1.0,24,-8,325.1930555555556
2001,325,4,39,5.07,0.46,375.6,3.56,52746.0,1.0,22,-9,325.19375
2001,325,4,40,4.93,0.7,375.7,3.88,51200.0,1.1,22,-9,325.19444444444446
2001,325,4,41,5.31,1.0,375.7,3.88,51200.0,1.1,25,-9,325.1951388888889
2001,325,4,42,5.37,0.7,376.4,3.42,49851.0,0.97,26,-9,325.1958333333333
2001,325,4,43,5.41,0.44,375.8,3.51,47788.0,0.99,27,-9,325.1965277777778
2001,325,4,44,5.39,0.41,375.7,3.52,47351.0,0.99,30,-9,325.19722222222225
2001,325,4,45,5.39,1.02,376.3,3.58,51738.0,1.01,32,-9,325.1979166666667
2001,325,4,46,5.46,0.72,380.6,3.74,50564.0,1.08,30,-9,325.1986111111111
2001,325,4,47,5.47,0.54,377.1,3.61,52643.0,1.03,30,-9,325.19930555555555
2001,325,4,48,5.52,0.99,377.1,3.61,52643.0,1.03,29,-9,325.20000000000005
2001,325,4,49,5.54,1.13,378.0,3.68,47636.0,1.05,28,-10,325.2006944444445
2001,325,4,50,5.55,1.18,378.6,3.8,49851.0,1.09,28,-10,325.2013888888889
2001,325,4,51,5.56,0.75,378.6,3.81,50071.0,1.09,25,-10,325.2020833333333
2001,325,4,52,5.57,0.74,378.1,3.63,45221.0,1.04,27,-10,325.2027777777778
2001,325,4,53,5.57,0.92,379.5,3.57,47089.0,1.03,27,-10,325.2034722222222
2001,325,4,54,5.56,0.97,379.3,3.56,46552.0,1.02,27,-10,325.2041666666667
2001,325,4,55,5.56,1.1,377.3,3.54,42568.0,1.01,27,-10,325.20486111111114
2001,325,4,56,5.54,0.95,376.0,3.73,52813.0,1.05,28,-11,325.2055555555556
2001,325,4,57,5.53,0.77,376.1,3.72,52542.0,1.05,29,-11,325.20625
2001,325,4,58,5.55,0.78,377.4,3.43,44472.0,0.98,28,-11,325.20694444444445
2001,325,4,59,5.61,1.16,377.1,3.42,41228.0,0.97,28,-11,325.2076388888889
2001,325,5,0,5.62,0.94,374.9,3.66,42561.0,1.03,28,-11,325.2083333333333
2001,325,5,1,5.56,1.12,374.6,3.7,42692.0,1.04,27,-11,325.2090277777777
2001,325,5,2,5.45,1.32,376.7,3.57,41168.0,1.01,28,-11,325.2097222222222
2001,325,5,3,5.55,1.06,375.0,3.68,44589.0,1.03,27,-11,325.2104166666667
2001,325,5,4,5.62,0.95,374.5,3.65,42730.0,1.02,26,-11,325.2111111111111
2001,325,5,5,5.63,0.43,376.0,3.66,45211.0,1.03,26,-11,325.21180555555554
2001,325,5,6,5.58,0.11,376.9,3.68,46818.0,1.05,28,-11,325.2125
2001,325,5,7,5.56,0.32,380.4,3.68,49656.0,1.07,29,-11,325.2131944444444
