Year,Day,Hour,Minute,Total_IMF,BZ(GSM),Velocity,Proton_density,Proton_temperature,Flow_pressure,Ae_index,SYM_H,days
2000,195,0,33,9.22,6.18,464.1,3.82,12764.0,1.65,66,0,195.02291666666667
2000,195,0,34,9.18,6.03,464.1,3.82,12764.0,1.65,67,1,195.0236111111111
2000,195,0,35,9.31,5.24,464.8,3.95,18040.0,1.71,68,1,195.02430555555557
2000,195,0,36,9.25,5.14,466.4,2.87,13581.0,1.25,66,1,195.025
2000,195,0,37,9.08,5.62,467.3,3.92,11368.0,1.71,70,1,195.02569444444444
2000,195,0,38,9.11,7.52,477.2,3.36,10728.0,1.53,69,1,195.0263888888889
2000,195,0,39,9.15,8.12,486.9,2.99,10116.0,1.42,61,2,195.0270833333333
2000,195,0,40,9.22,8.45,505.0,2.74,13606.0,1.4,57,2,195.02777777777777
2000,195,0,41,9.21,8.47,505.4,2.72,14107.0,1.39,59,2,195.02847222222223
2000,195,0,42,9.22,8.43,498.0,2.6,9328.0,1.29,63,2,195.02916666666667
2000,195,0,43,9.32,8.47,497.9,2.61,9375.0,1.29,70,2,195.0298611111111
2000,195,0,44,9.33,8.5,492.5,2.74,11267.0,1.33,72,2,195.0305555555556
2000,195,0,45,9.36,8.67,493.1,2.65,11884.0,1.29,64,2,195.03125
2000,195,0,46,9.39,8.6,493.0,2.44,10388.0,1.19,56,2,195.03194444444443
2000,195,0,47,9.38,8.55,486.8,2.5,12206.0,1.18,47,3,195.0326388888889
2000,195,0,48,,,486.8,2.5,12206.0,1.18,38,2,195.03333333333333
2000,195,0,49,9.35,8.69,489.2,2.22,11583.0,1.06,36,2,195.03402777777777
2000,195,0,50,9.36,8.53,485.9,2.48,11742.0,1.17,33,2,195.03472222222223
2000,195,0,51,9.18,7.98,486.3,2.6,13972.0,1.23,30,2,195.03541666666663
2000,195,0,52,9.21,8.0,488.9,2.67,15749.0,1.28,34,2,195.0361111111111
2000,195,0,53,9.28,8.46,488.7,2.9,11952.0,1.39,38,1,195.0368055555556
2000,195,0,54,9.29,8.6,492.1,2.65,10422.0,1.28,38,1,195.0375
2000,195,0,55,9.28,8.56,494.8,2.54,11209.0,1.24,35,2,195.03819444444449
2000,195,0,56,9.27,8.53,491.3,2.47,10623.0,1.19,33,1,195.0388888888889
2000,195,0,57,9.21,8.36,489.9,2.28,12309.0,1.09,33,2,195.03958333333333
2000,195,0,58,9.19,8.05,493.7,2.35,11445.0,1.15,31,2,195.0402777777778
2000,195,0,59,9.36,8.49,492.3,2.26,11743.0,1.1,33,1,195.04097222222225
2000,195,1,0,9.39,8.51,483.6,2.17,11153.0,1.01,36,1,195.04166666666663
2000,195,1,1,9.35,8.5,480.9,2.25,12803.0,1.04,39,1,195.0423611111111
2000,195,1,2,9.34,8.52,483.0,1.87,14071.0,0.87,45,1,195.04305555555555
2000,195,1,3,9.35,8.51,483.2,1.85,14160.0,0.86,45,1,195.04375
2000,195,1,4,9.34,8.54,484.6,2.34,12818.0,1.1,37,1,195.0444444444444
2000,195,1,5,9.32,8.54,485.4,2.46,12317.0,1.16,34,1,195.04513888888889
2000,195,1,6,9.37,8.59,482.9,2.23,12743.0,1.04,34,1,195.0458333333333
2000,195,1,7,9.37,8.53,482.4,2.19,12819.0,1.02,34,1,195.04652777777773
2000,195,1,8,,,,,,,34,1,195.04722222222225
2000,195,1,9,9.38,8.46,481.7,1.57,13197.0,0.73,37,1,195.04791666666665
2000,195,1,10,,,481.7,1.57,13197.0,0.73,39,1,195.04861111111111
2000,195,1,11,,,,,,,37,1,195.04930555555555
2000,195,1,12,9.35,8.39,,,,,37,1,195.05
2000,195,1,13,,,,,,,39,0,195.05069444444445
2000,195,1,14,,,,,,,37,0,195.05138888888888
2000,195,1,15,9.3,8.23,,,,,36,0,195.0520833333333
2000,195,1,16,,,,,,,41,0,195.05277777777775
2000,195,1,17,,,,,,,44,0,195.0534722222222
2000,195,1,18,9.34,8.24,,,,,42,0,195.05416666666665
2000,195,1,19,9.34,8.24,,,,,44,0,195.0548611111111
2000,195,1,20,,,,,,,45,0,195.05555555555557
2000,195,1,21,,,,,,,42,0,195.05625
2000,195,1,22,9.28,8.22,477.5,2.58,9446.0,1.18,39,0,195.05694444444444
2000,195,1,23,9.35,8.35,480.9,2.06,10154.0,0.95,42,0,195.05763888888887
2000,195,1,24,9.34,8.32,481.3,1.97,9949.0,0.91,43,0,195.0583333333333
2000,195,1,25,9.3,8.38,481.5,2.04,9870.0,0.95,42,0,195.05902777777777
2000,195,1,26,9.32,8.33,480.9,2.44,11799.0,1.13,39,0,195.0597222222222
2000,195,1,27,9.31,7.9,478.5,2.15,12115.0,0.98,43,0,195.06041666666667
2000,195,1,28,9.33,7.79,,,,,42,0,195.0611111111111
2000,195,1,29,9.32,7.85,474.7,2.7,9074.0,1.22,40,0,195.06180555555557
2000,195,1,30,9.26,7.03,476.4,2.3,12628.0,1.04,40,0,195.0625
2000,195,1,31,9.26,7.36,476.0,2.29,5752.0,1.04,42,0,195.06319444444443
2000,195,1,32,9.29,7.59,474.5,2.52,14218.0,1.13,42,0,195.06388888888887
2000,195,1,33,9.28,7.77,474.2,2.56,16092.0,1.15,42,0,195.06458333333333
2000,195,1,34,9.21,7.97,,,,,42,0,195.06527777777777
2000,195,1,35,9.08,8.14,477.1,2.55,11892.0,1.16,43,0,195.0659722222222
2000,195,1,36,8.86,8.05,477.1,2.55,11892.0,1.16,42,1,195.06666666666663
2000,195,1,37,8.81,7.94,488.3,3.44,19768.0,1.64,43,1,195.0673611111111
2000,195,1,38,8.78,8.02,485.3,3.0,17588.0,1.41,47,2,195.0680555555556
2000,195,1,39,8.76,8.14,509.4,2.43,15409.0,1.26,54,2,195.06875
2000,195,1,40,8.73,8.14,496.2,3.04,19266.0,1.5,58,3,195.06944444444443
2000,195,1,41,8.73,8.0,497.4,2.97,19194.0,1.47,58,3,195.0701388888889
2000,195,1,42,8.74,7.98,507.4,2.43,18576.0,1.25,52,4,195.07083333333333
2000,195,1,43,8.74,7.87,511.0,2.44,22112.0,1.27,50,4,195.07152777777776
2000,195,1,44,8.77,7.92,510.6,2.41,21728.0,1.26,48,4,195.07222222222225
2000,195,1,45,8.82,8.09,504.8,2.17,18023.0,1.11,47,4,195.07291666666663
2000,195,1,46,8.85,8.21,497.3,2.58,17323.0,1.28,45,4,195.0736111111111
2000,195,1,47,8.86,8.24,500.5,2.05,18595.0,1.03,43,4,195.07430555555555
2000,195,1,48,8.85,8.2,497.5,1.65,22888.0,0.82,40,4,195.075
2000,195,1,49,8.89,8.31,492.2,2.54,24475.0,1.23,41,4,195.0756944444444
2000,195,1,50,8.86,8.3,492.2,2.54,24475.0,1.23,38,3,195.07638888888889
2000,195,1,51,8.94,8.56,500.5,1.94,27607.0,0.97,38,3,195.0770833333333
2000,195,1,52,8.95,8.54,500.5,1.94,27607.0,0.97,37,3,195.07777777777773
2000,195,1,53,8.95,8.57,500.5,2.22,20938.0,1.11,37,3,195.07847222222225
2000,195,1,54,8.93,8.53,500.5,2.22,20938.0,1.11,36,3,195.07916666666665
2000,195,1,55,8.92,8.43,501.9,2.08,26941.0,1.05,37,3,195.07986111111111
2000,195,1,56,8.94,8.38,503.7,2.12,23079.0,1.08,38,3,195.08055555555555
2000,195,1,57,8.93,8.51,504.4,2.15,21752.0,1.09,40,3,195.08125
2000,195,1,58,8.93,8.54,507.7,2.12,25110.0,1.09,40,3,195.08194444444445
2000,195,1,59,8.95,8.53,507.7,2.12,25110.0,1.09,40,3,195.08263888888888
2000,195,2,0,8.97,8.44,503.0,2.19,20933.0,1.11,39,4,195.08333333333331
2000,195,2,1,8.96,8.09,503.0,2.19,20933.0,1.11,41,4,195.08402777777775
2000,195,2,2,8.95,8.3,504.4,1.6,29497.0,0.81,35,4,195.08472222222224
2000,195,2,3,8.92,8.36,504.4,1.6,29497.0,0.81,36,4,195.08541666666667
2000,195,2,4,8.96,8.41,504.6,2.03,24621.0,1.03,36,4,195.0861111111111
2000,195,2,5,8.92,8.24,504.6,2.03,24621.0,1.03,37,4,195.0868055555556
2000,195,2,6,8.86,8.23,506.6,2.53,,1.3,35,4,195.0875
2000,195,2,7,8.86,8.26,506.5,2.53,,1.3,29,4,195.08819444444444
2000,195,2,8,8.81,8.35,505.3,2.27,20992.0,1.16,27,4,195.0888888888889
2000,195,2,9,8.82,8.31,505.3,2.27,20992.0,1.16,30,4,195.0895833333333
2000,195,2,10,8.85,8.32,500.4,1.77,23939.0,0.89,31,4,195.0902777777778
2000,195,2,11,8.88,8.35,500.4,1.77,23939.0,0.89,30,4,195.09097222222223
2000,195,2,12,8.84,8.33,,,,,27,4,195.09166666666667
2000,195,2,13,8.81,8.33,497.1,2.24,22407.0,1.11,28,4,195.09236111111116
2000,195,2,14,8.85,8.26,497.1,2.24,22407.0,1.11,29,4,195.0930555555556
2000,195,2,15,8.9,8.33,498.7,2.3,30536.0,1.14,30,4,195.09375
2000,195,2,16,8.89,8.47,498.7,2.3,30536.0,1.14,32,4,195.0944444444445
2000,195,2,17,8.86,8.32,,,,,30,4,195.0951388888889
2000,195,2,18,8.88,8.44,499.5,2.17,25292.0,1.08,26,4,195.09583333333333
2000,195,2,19,8.87,8.41,499.5,2.17,25292.0,1.08,25,4,195.0965277777778
2000,195,2,20,8.86,8.41,505.0,2.16,29422.0,1.1,26,4,195.09722222222223
2000,195,2,21,8.85,8.4,505.0,2.16,29422.0,1.1,29,4,195.09791666666663
2000,195,2,22,8.84,8.32,,,,,33,4,195.09861111111115
2000,195,2,23,8.83,8.32,501.9,2.0,19882.0,1.01,32,4,195.0993055555556
2000,195,2,24,8.87,8.43,502.0,2.0,20280.0,1.01,28,4,195.1
2000,195,2,25,8.72,8.32,511.7,1.98,44544.0,1.04,27,4,195.10069444444449
2000,195,2,26,8.78,8.45,506.1,2.14,28276.0,1.1,28,4,195.1013888888889
2000,195,2,27,8.75,8.35,505.7,2.07,42478.0,1.06,30,4,195.10208333333333
2000,195,2,28,8.72,8.22,508.5,2.15,20489.0,1.11,32,4,195.1027777777778
2000,195,2,29,8.68,8.24,513.0,2.3,18146.0,1.21,31,4,195.10347222222225
2000,195,2,30,8.75,8.26,515.4,2.24,,1.19,27,4,195.10416666666669
2000,195,2,31,8.76,8.33,509.0,2.17,20262.0,1.12,31,5,195.10486111111112
2000,195,2,32,8.76,8.33,510.2,2.27,20733.0,1.18,32,4,195.10555555555555
2000,195,2,33,8.82,8.34,509.1,2.04,19513.0,1.06,29,4,195.10625
2000,195,2,34,8.83,8.33,489.6,1.93,23147.0,0.93,30,4,195.10694444444445
2000,195,2,35,8.86,8.3,490.3,1.97,19823.0,0.95,32,3,195.10763888888889
2000,195,2,36,8.83,8.3,505.7,2.47,19389.0,1.26,32,3,195.10833333333332
2000,195,2,37,8.83,8.2,481.4,1.95,26314.0,0.9,30,3,195.10902777777775
2000,195,2,38,8.86,8.27,481.2,2.22,22981.0,1.03,28,3,195.10972222222225
2000,195,2,39,8.92,8.39,487.1,2.06,23405.0,0.98,31,3,195.11041666666668
2000,195,2,40,8.85,8.37,501.8,2.27,23316.0,1.14,35,3,195.11111111111111
2000,195,2,41,8.85,8.43,497.8,2.12,23378.0,1.05,33,3,195.1118055555556
2000,195,2,42,8.87,8.45,499.5,2.11,21192.0,1.05,35,3,195.1125
2000,195,2,43,8.86,8.43,491.8,1.84,25472.0,0.89,33,3,195.11319444444445
2000,195,2,44,8.8,8.21,488.7,1.77,26585.0,0.85,34,3,195.1138888888889
2000,195,2,45,8.77,8.21,484.4,1.51,25714.0,0.71,34,3,195.11458333333331
2000,195,2,46,8.79,8.21,484.4,1.51,25714.0,0.71,34,3,195.11527777777775
2000,195,2,47,8.83,8.19,,,,,34,3,195.11597222222224
2000,195,2,48,8.8,8.15,483.6,1.91,21418.0,0.89,35,3,195.11666666666667
2000,195,2,49,8.81,8.19,483.6,1.91,21418.0,0.89,38,4,195.1173611111111
2000,195,2,50,8.84,8.2,,,,,38,4,195.1180555555556
2000,195,2,51,8.83,8.26,480.0,1.95,27757.0,0.9,40,4,195.11875
2000,195,2,52,8.85,8.29,480.0,1.95,27757.0,0.9,40,4,195.11944444444444
2000,195,2,53,8.82,8.22,483.2,2.04,25562.0,0.95,41,4,195.1201388888889
2000,195,2,54,8.89,8.34,483.2,2.04,25597.0,0.95,40,4,195.1208333333333
2000,195,2,55,8.93,8.34,484.6,1.81,27490.0,0.85,39,3,195.1215277777778
2000,195,2,56,8.92,8.34,484.6,1.81,27490.0,0.85,37,3,195.12222222222223
2000,195,2,57,8.86,8.31,,,,,38,3,195.12291666666667
2000,195,2,58,8.84,8.32,,,,,40,3,195.12361111111116
2000,195,2,59,8.89,8.39,484.2,2.01,23622.0,0.94,41,4,195.1243055555556
2000,195,3,0,8.83,8.09,478.5,1.9,22790.0,0.87,42,4,195.125
2000,195,3,1,8.83,8.28,481.0,1.78,25460.0,0.82,40,4,195.12569444444443
2000,195,3,2,8.83,8.4,477.4,1.8,23753.0,0.82,37,3,195.1263888888889
2000,195,3,3,8.85,8.42,485.9,2.01,25192.0,0.95,36,3,195.12708333333333
2000,195,3,4,8.68,8.21,493.9,2.07,20765.0,1.01,37,4,195.12777777777777
2000,195,3,5,8.79,8.3,486.1,1.91,24260.0,0.9,42,3,195.12847222222223
2000,195,3,6,8.8,8.29,483.9,1.77,27629.0,0.83,46,4,195.12916666666663
2000,195,3,7,8.78,8.39,482.6,1.69,25911.0,0.79,47,4,195.1298611111111
2000,195,3,8,8.56,7.95,487.9,1.77,24050.0,0.84,47,4,195.1305555555556
2000,195,3,9,8.66,8.08,494.5,2.18,19084.0,1.07,44,5,195.13125
2000,195,3,10,8.63,8.1,494.1,2.17,21564.0,1.06,38,5,195.13194444444449
2000,195,3,11,8.62,8.05,493.5,1.45,22562.0,0.71,33,6,195.1326388888889
2000,195,3,12,8.56,7.98,490.7,1.6,19049.0,0.77,33,5,195.13333333333333
2000,195,3,13,8.64,8.14,493.5,1.64,22920.0,0.8,33,5,195.1340277777778
2000,195,3,14,8.62,8.16,491.9,2.21,24063.0,1.07,32,5,195.13472222222225
2000,195,3,15,8.57,8.14,494.4,2.32,24086.0,1.13,33,5,195.13541666666663
2000,195,3,16,8.67,8.21,490.4,1.97,23058.0,0.95,32,5,195.13611111111112
2000,195,3,17,8.73,8.32,487.4,1.79,25809.0,0.85,32,5,195.13680555555555
2000,195,3,18,8.46,7.91,485.3,1.92,22984.0,0.9,31,5,195.1375
2000,195,3,19,8.39,7.83,482.5,2.11,35691.0,0.98,31,5,195.13819444444445
2000,195,3,20,7.99,7.68,486.6,2.23,51953.0,1.06,29,6,195.13888888888889
2000,195,3,21,8.01,7.79,,,,,28,6,195.1395833333333
2000,195,3,22,8.04,7.8,464.1,2.55,98985.0,1.1,29,6,195.14027777777775
2000,195,3,23,8.04,7.79,470.3,2.46,97684.0,1.09,28,6,195.14097222222225
2000,195,3,24,8.12,7.99,472.5,2.44,94640.0,1.09,29,6,195.14166666666668
2000,195,3,25,8.04,7.97,472.1,2.45,93630.0,1.09,26,6,195.14236111111111
2000,195,3,26,8.06,7.95,471.8,2.37,97773.0,1.06,25,6,195.14305555555555
2000,195,3,27,8.1,7.97,471.2,2.43,93371.0,1.08,27,6,195.14375
2000,195,3,28,8.04,7.94,471.1,2.43,92750.0,1.08,28,6,195.14444444444445
2000,195,3,29,8.02,7.9,469.0,2.47,95753.0,1.09,28,6,195.14513888888888
2000,195,3,30,8.03,7.89,468.9,2.36,96495.0,1.04,26,6,195.14583333333331
2000,195,3,31,8.0,7.82,468.9,2.34,96570.0,1.03,24,6,195.14652777777775
2000,195,3,32,7.92,7.71,468.2,2.48,94025.0,1.09,24,5,195.1472222222222
2000,195,3,33,7.89,7.51,468.2,2.48,94025.0,1.09,28,5,195.14791666666667
2000,195,3,34,7.92,7.4,464.7,2.43,102654.0,1.05,30,5,195.1486111111111
2000,195,3,35,7.96,7.28,467.5,2.51,104792.0,1.1,32,5,195.14930555555557
2000,195,3,36,7.91,7.11,469.7,2.54,95773.0,1.12,34,5,195.15
2000,195,3,37,,,469.7,2.54,95773.0,1.12,42,6,195.15069444444444
2000,195,3,38,,,,,,,37,6,195.1513888888889
2000,195,3,39,8.0,7.5,466.9,2.7,84395.0,1.18,35,7,195.1520833333333
2000,195,3,40,8.06,7.35,466.2,2.68,80750.0,1.16,38,7,195.15277777777777
2000,195,3,41,8.1,7.67,465.8,2.43,81940.0,1.05,39,6,195.15347222222223
2000,195,3,42,8.24,5.69,477.0,1.92,114130.0,0.87,44,6,195.15416666666667
2000,195,3,43,8.32,4.84,464.6,2.4,91610.0,1.04,43,6,195.1548611111111
2000,195,3,44,8.26,5.21,478.4,1.91,99858.0,0.87,38,5,195.1555555555556
2000,195,3,45,8.18,5.7,,,,,35,5,195.15625
2000,195,3,46,8.34,5.07,469.6,1.6,91825.0,0.71,34,5,195.15694444444443
2000,195,3,47,8.35,4.86,470.3,1.63,92424.0,0.72,35,4,195.1576388888889
2000,195,3,48,8.36,4.57,475.0,1.76,96381.0,0.79,39,4,195.15833333333333
2000,195,3,49,8.39,4.33,467.2,1.81,85864.0,0.79,41,4,195.15902777777777
2000,195,3,50,8.39,4.29,467.2,1.81,85864.0,0.79,42,4,195.15972222222223
2000,195,3,51,,,467.2,1.81,85864.0,0.79,42,4,195.16041666666663
2000,195,3,52,7.97,5.98,473.6,2.01,94367.0,0.9,44,3,195.1611111111111
2000,195,3,53,8.06,5.49,472.8,2.72,79792.0,1.22,47,3,195.1618055555556
2000,195,3,54,8.05,5.55,467.9,2.98,80986.0,1.3,47,3,195.1625
2000,195,3,55,7.95,4.74,477.1,2.54,91969.0,1.16,49,3,195.16319444444449
2000,195,3,56,7.91,4.46,468.4,2.21,74044.0,0.97,48,3,195.1638888888889
2000,195,3,57,7.79,4.68,469.6,2.65,68471.0,1.17,44,3,195.16458333333333
2000,195,3,58,7.76,3.94,472.9,2.46,97839.0,1.1,41,3,195.1652777777778
2000,195,3,59,7.7,3.76,469.4,2.04,80153.0,0.9,40,3,195.16597222222225
2000,195,4,0,7.61,2.23,468.9,2.58,104259.0,1.13,40,3,195.16666666666663
2000,195,4,1,7.78,2.29,467.5,2.49,121219.0,1.09,41,3,195.1673611111111
2000,195,4,2,8.06,3.47,470.1,2.46,108005.0,1.09,46,3,195.16805555555555
2000,195,4,3,8.15,3.78,471.8,1.91,94576.0,0.85,51,4,195.16875
2000,195,4,4,8.03,4.72,468.9,2.09,95435.0,0.92,48,4,195.1694444444444
2000,195,4,5,7.81,4.27,496.9,2.37,126314.0,1.17,49,4,195.17013888888889
2000,195,4,6,8.06,4.58,479.5,2.32,101855.0,1.07,49,3,195.1708333333333
2000,195,4,7,7.8,4.41,469.9,2.21,97300.0,0.98,47,3,195.17152777777773
2000,195,4,8,7.64,3.72,498.8,2.65,116765.0,1.32,46,3,195.17222222222225
2000,195,4,9,7.49,3.48,498.5,2.65,122500.0,1.32,46,3,195.17291666666665
2000,195,4,10,7.23,2.94,504.6,4.15,146076.0,2.11,46,2,195.17361111111111
2000,195,4,11,7.59,2.98,503.3,3.94,143328.0,2.0,49,2,195.17430555555555
2000,195,4,12,7.64,3.08,496.2,2.75,127660.0,1.35,53,3,195.175
2000,195,4,13,7.12,4.49,,,,,51,3,195.17569444444445
2000,195,4,14,7.13,3.84,,,,,47,3,195.17638888888888
2000,195,4,15,7.34,4.19,487.4,3.61,142748.0,1.72,54,4,195.1770833333333
2000,195,4,16,7.62,4.7,486.6,3.56,137676.0,1.69,64,4,195.17777777777775
2000,195,4,17,7.57,4.9,484.0,3.39,118515.0,1.59,78,5,195.1784722222222
2000,195,4,18,7.34,3.99,482.9,3.34,109980.0,1.56,89,6,195.17916666666665
2000,195,4,19,7.2,3.2,481.0,3.22,126669.0,1.49,90,6,195.1798611111111
2000,195,4,20,7.18,1.89,477.5,3.48,127275.0,1.59,84,6,195.18055555555557
2000,195,4,21,7.2,2.71,482.5,3.3,127539.0,1.54,74,6,195.18125
2000,195,4,22,7.32,3.5,482.9,3.32,129584.0,1.55,65,7,195.18194444444444
2000,195,4,23,7.39,4.07,487.9,3.56,136593.0,1.69,60,6,195.18263888888887
2000,195,4,24,7.41,4.81,487.9,3.56,136593.0,1.69,59,6,195.1833333333333
2000,195,4,25,7.3,4.86,485.1,3.66,113520.0,1.72,61,6,195.18402777777777
2000,195,4,26,7.54,5.45,485.1,3.66,113520.0,1.72,63,6,195.1847222222222
2000,195,4,27,7.67,5.11,490.5,3.22,124601.0,1.55,62,6,195.18541666666667
2000,195,4,28,7.56,5.22,492.2,3.34,127954.0,1.62,58,6,195.1861111111111
2000,195,4,29,7.67,5.27,497.8,3.61,131557.0,1.79,49,6,195.18680555555557
2000,195,4,30,7.86,5.58,497.8,3.61,131557.0,1.79,42,7,195.1875
2000,195,4,31,7.66,5.38,503.9,3.09,136605.0,1.57,42,7,195.18819444444443
2000,195,4,32,7.48,5.26,496.7,2.99,111447.0,1.48,42,7,195.18888888888887
2000,195,4,33,7.07,5.14,494.6,3.37,109370.0,1.65,45,7,195.18958333333333
2000,195,4,34,6.83,5.0,493.7,3.56,131396.0,1.74,46,7,195.19027777777777
2000,195,4,35,6.56,4.77,492.4,3.64,133561.0,1.77,44,8,195.1909722222222
2000,195,4,36,6.78,4.93,490.2,3.89,138880.0,1.87,38,8,195.19166666666663
2000,195,4,37,7.36,5.16,491.7,3.44,123055.0,1.66,33,8,195.1923611111111
2000,195,4,38,7.93,5.57,494.6,3.21,113527.0,1.57,28,9,195.1930555555556
2000,195,4,39,7.81,5.36,501.2,2.62,97300.0,1.32,27,9,195.19375
2000,195,4,40,7.51,5.04,501.0,2.68,107260.0,1.35,27,9,195.19444444444443
2000,195,4,41,7.7,5.36,501.5,2.74,96755.0,1.38,37,9,195.1951388888889
2000,195,4,42,7.81,5.34,503.6,2.12,99624.0,1.08,37,9,195.19583333333333
2000,195,4,43,7.54,5.06,503.6,2.12,99624.0,1.08,39,9,195.19652777777776
2000,195,4,44,7.4,4.79,,,,,41,9,195.19722222222225
2000,195,4,45,7.75,5.23,500.3,2.5,109438.0,1.25,44,8,195.19791666666663
2000,195,4,46,7.83,5.38,500.7,2.52,108301.0,1.26,38,8,195.1986111111111
2000,195,4,47,7.87,5.66,501.4,2.43,93645.0,1.22,33,8,195.19930555555555
2000,195,4,48,7.84,5.66,502.3,2.47,91158.0,1.25,27,8,195.2
2000,195,4,49,6.7,4.4,501.8,2.78,138353.0,1.4,25,8,195.2006944444444
2000,195,4,50,7.25,4.85,502.3,3.25,158979.0,1.64,29,8,195.20138888888889
2000,195,4,51,7.11,4.82,502.9,2.49,183600.0,1.26,29,8,195.2020833333333
2000,195,4,52,6.9,4.71,502.9,2.49,183600.0,1.26,30,8,195.20277777777773
2000,195,4,53,6.9,4.63,505.5,3.18,182998.0,1.63,38,9,195.20347222222225
2000,195,4,54,6.88,4.83,514.7,3.11,186763.0,1.65,50,9,195.20416666666665
2000,195,4,55,7.5,5.79,518.0,2.99,115666.0,1.6,49,9,195.20486111111111
2000,195,4,56,7.45,5.97,512.2,3.08,116738.0,1.62,42,10,195.20555555555555
2000,195,4,57,7.57,5.7,507.7,2.94,111286.0,1.52,31,10,195.20625
2000,195,4,58,7.57,5.68,509.3,2.78,138354.0,1.44,31,10,195.20694444444445
2000,195,4,59,,,,,,,37,11,195.20763888888888
2000,195,5,0,7.85,5.81,,,,,38,10,195.20833333333331
2000,195,5,1,,,,,,,45,10,195.20902777777775
2000,195,5,2,,,,,,,52,10,195.20972222222224
2000,195,5,3,7.78,6.0,506.9,2.83,134466.0,1.45,45,10,195.21041666666667
2000,195,5,4,,,506.9,2.83,134466.0,1.45,36,10,195.2111111111111
2000,195,5,5,,,,,,,39,11,195.2118055555556
2000,195,5,6,,,,,,,38,12,195.2125
2000,195,5,7,7.71,6.0,502.7,3.13,120321.0,1.58,37,14,195.21319444444444
2000,195,5,8,7.49,5.82,502.7,3.13,120321.0,1.58,41,14,195.2138888888889
2000,195,5,9,5.35,1.48,,,,,53,14,195.2145833333333
2000,195,5,10,5.46,1.78,522.9,3.93,273772.0,2.15,66,14,195.2152777777778
2000,195,5,11,6.06,1.68,523.2,3.71,266890.0,2.03,75,13,195.21597222222223
2000,195,5,12,5.67,3.66,,,,,71,12,195.21666666666667
2000,195,5,13,5.51,3.78,523.1,3.95,291906.0,2.16,63,12,195.21736111111116
2000,195,5,14,5.68,3.63,520.5,4.16,296028.0,2.25,54,11,195.2180555555556
2000,195,5,15,5.68,3.92,516.0,3.79,240149.0,2.02,46,11,195.21875
